City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,rikaze,29.25,88.8833,19.87,58,0,4.18,CN,1706488346
365,trincomalee,8.5711,81.2335,78.67,78,58,17.4,LK,1706488346
366,bulungu,-4.55,18.6,73.27,94,100,2.64,CD,1706488347
367,eyl,7.9803,49.8164,75.72,87,98,8.59,SO,1706488347
368,tinajo,29.0788,-13.7081,61.68,42,0,1.14,ES,1706488347
369,mancio lima,-7.6142,-72.8958,76.12,94,100,1.95,BR,1706488347
370,bamboo flat,11.7,92.7167,77.09,94,40,2.3,IN,1706488158
371,puerto carreno,6.189,-67.4859,86.56,38,25,7.23,CO,1706488157
372,levuka,50.1834,-105.4011,39.02,90,90,11.72,CA,1706488347
373,yelizovo,53.1873,158.3805,17.74,67,0,11.18,RU,1706488348
374,grand gaube,-20.0064,57.6608,78.39,92,34,3.0,MU,1706488348
375,colby,39.3958,-101.0524,49.32,65,0,8.05,US,1706488348
376,grand falls-windsor,48.9332,-55.6649,20.48,96,32,4.65,CA,1706488348
377,chichihualco,17.6833,-99.65,69.46,44,74,0.43,MX,1706488348
378,neiafu,-18.65,-173.9833,86.68,66,40,8.05,TO,1706488348
379,port-vila,-17.7338,168.3219,82.72,63,100,7.49,VU,1706488349
380,mineiros,-17.5694,-52.5511,69.35,46,0,3.0,BR,1706488349
381,tonota,-21.4833,27.4833,71.46,56,3,6.26,BW,1706488349
382,ingeniero jacobacci,-41.3427,-69.5448,71.64,20,0,20.24,AR,1706488350
383,chonchi,-42.6128,-73.8092,60.12,67,0,3.06,CL,1706488029
384,la'ie,21.6477,-157.9253,78.76,76,27,17.94,US,1706488038
385,yarmouth,41.7057,-70.2286,40.96,95,100,23.0,US,1706488350
386,tarnogskiy gorodok,60.4997,43.5761,13.41,97,100,5.7,RU,1706488350
387,hasaki,35.7333,140.8333,45.28,46,1,16.15,JP,1706488148
388,port said,31.2565,32.2841,55.38,82,75,5.75,EG,1706488350
389,ghat,24.9647,10.1728,52.54,50,0,4.16,LY,1706488351
390,dryden,49.7833,-92.7503,28.69,100,20,6.91,CA,1706488162
391,mermoz boabab,14.7065,-17.4758,72.16,78,15,9.22,SN,1706488351
392,luanda,-8.8368,13.2343,82.4,85,75,8.05,AO,1706488184
393,hotan,37.0997,79.9269,25.03,49,91,3.53,CN,1706488351
394,ouallam,14.3188,2.0866,66.43,16,0,11.63,NE,1706488352
395,tromso,69.6496,18.957,41.02,81,75,28.77,NO,1706488150
396,qandala,11.472,49.8728,77.0,79,94,2.44,SO,1706488352
397,brisas de zicatela,15.8369,-97.0419,79.12,73,100,5.5,MX,1706488352
398,karachi,24.9056,67.0822,62.42,88,100,0.0,PK,1706488352
399,merizo village,13.2658,144.6691,81.16,79,100,18.41,GU,1706488352
400,villa maria,-32.4075,-63.2402,77.83,56,1,8.43,AR,1706488353
401,zunyi,27.6867,106.9072,38.07,93,100,1.99,CN,1706488353
402,kiunga,-6.1219,141.2906,89.62,53,58,4.38,PG,1706488353
403,betio village,1.358,172.9211,82.44,66,69,13.27,KI,1706488152
404,wasagu,11.3764,5.7954,68.02,18,0,9.04,NG,1706488353
405,maun,-19.9833,23.4167,73.36,100,100,2.3,BW,1706488353
406,igrim,63.1906,64.4162,-4.76,100,100,4.45,RU,1706488354
407,midvagur,62.0511,-7.1939,38.23,75,75,19.57,FO,1706488354
408,capitao poco,-1.7464,-47.0594,74.88,96,100,4.23,BR,1706488354
409,aklera,24.4167,76.5667,59.34,42,47,1.9,IN,1706488354
410,myskhako,44.6714,37.7433,38.59,87,96,8.86,RU,1706488355
411,karatuzskoye,53.6072,92.8667,-11.61,99,100,1.01,RU,1706488355
412,kez,57.8979,53.7152,8.17,98,100,4.05,RU,1706488355
413,sankt georgen im schwarzwald,48.1333,8.3333,42.37,64,78,3.98,DE,1706488355
414,surskoye,54.4821,46.7214,22.69,98,100,2.1,RU,1706488355
415,kavalerovo,44.2661,135.0572,15.55,83,31,3.0,RU,1706488355
416,bage,-31.3314,-54.1069,73.18,78,0,11.5,BR,1706488356
417,zhigalovo,54.8097,105.1578,-37.34,100,92,1.32,RU,1706488356
418,morehead city,34.7229,-76.726,59.0,68,0,16.11,US,1706488210
419,kingston,17.997,-76.7936,79.75,78,75,9.22,JM,1706488027
420,iquique,-20.2208,-70.1431,73.44,82,53,2.59,CL,1706488356
421,sinabang,2.4803,96.3801,79.34,83,64,1.99,ID,1706488029
422,tangalle,6.024,80.7911,77.16,89,95,5.48,LK,1706488356
423,horizon city,31.6926,-106.2075,60.48,31,88,5.41,US,1706488357
424,marsala,37.7966,12.4352,42.75,100,0,5.75,IT,1706488357
425,wellington,-41.2866,174.7756,66.06,78,75,26.46,NZ,1706488114
426,bloemfontein,-29.1211,26.214,70.97,49,65,4.21,ZA,1706488155
427,sandnessjoen,66.0217,12.6316,45.12,86,100,43.13,NO,1706488357
428,sofiyivka,48.0493,33.8746,31.21,92,100,12.24,UA,1706488358
429,whangarei,-35.7317,174.3239,71.65,50,26,11.61,NZ,1706488358
430,selfoss,63.9331,-20.9971,31.05,51,43,26.69,IS,1706488358
431,tuy hoa,13.0833,109.3,72.77,90,38,9.57,VN,1706488358
432,st. paul,44.9444,-93.0933,33.3,93,100,4.61,US,1706488214
433,port douglas,-16.4833,145.4667,87.64,70,100,6.73,AU,1706488358
434,akureyri,65.6835,-18.0878,30.13,55,0,5.75,IS,1706488358
435,fortaleza,-3.7227,-38.5247,86.07,87,40,13.8,BR,1706488312
436,jiwani,25.05,61.7417,73.74,76,100,8.95,PK,1706488359
437,yangambi,0.8102,24.4336,72.39,46,100,1.52,CD,1706488359
438,krasnovishersk,60.4078,57.082,8.83,97,100,4.29,RU,1706488359
439,saguenay,48.4168,-71.0657,32.11,78,100,8.05,CA,1706488262
440,pontianak,-0.0333,109.3333,76.98,94,20,2.3,ID,1706488359
441,malango,-2.9627,119.9001,77.14,74,100,1.03,ID,1706488360
442,sovetskaya gavan',48.9723,140.2878,14.11,97,100,5.37,RU,1706488360
443,uaua,-9.8414,-39.4817,73.87,76,56,6.82,BR,1706488360
444,karratha,-20.7377,116.8463,83.64,60,6,13.56,AU,1706488360
445,kayangel,8.0823,134.7173,81.34,84,95,25.68,PW,1706488360
446,alta,69.9689,23.2717,36.19,81,100,58.0,NO,1706488256
447,darnah,32.767,22.6367,54.97,66,94,18.86,LY,1706488360
448,barra de santo antonio,-9.4047,-35.5072,79.88,85,100,8.03,BR,1706488361
449,thinadhoo,0.5333,72.9333,81.37,70,93,11.68,MV,1706488361
450,meadow lakes,61.6247,-149.6011,0.32,79,100,0.0,US,1706488068
451,ubari,26.5921,12.7805,49.6,74,0,6.29,LY,1706488361
452,inarajan village,13.2736,144.7484,81.57,79,100,18.34,GU,1706488361
453,puerto santa,-8.9906,-78.6456,75.72,81,100,9.53,PE,1706488361
454,flagstaff,35.1981,-111.6513,51.53,50,0,9.22,US,1706488362
455,playas,-2.6333,-80.3833,78.94,82,97,11.16,EC,1706488362
456,juneau,58.3019,-134.4197,43.41,100,100,6.4,US,1706488362
457,santo antonio do ica,-3.1022,-67.9397,73.8,97,87,3.09,BR,1706488362
458,roma,43.2128,-75.4557,36.09,97,100,3.44,US,1706488362
459,kuldiga,56.974,21.9572,37.09,86,100,10.69,LV,1706488362
460,novokruchininskiy,51.7833,113.7667,-29.4,96,100,1.05,RU,1706488362
461,bougouni,11.417,-7.479,71.11,18,7,4.97,ML,1706488363
462,jinchang,38.4953,102.1739,23.86,31,89,3.53,CN,1706488345
463,palangkaraya,-2.2,113.8333,79.88,88,100,0.89,ID,1706488363
464,zheleznodorozhnyy,55.7503,38.0042,25.32,100,100,3.0,RU,1706488363
465,ust-tsilma,65.441,52.1498,15.55,96,100,4.88,RU,1706488363
466,wanning,18.8003,110.3967,68.34,92,100,8.34,CN,1706488363
467,champerico,14.3,-91.9167,90.14,70,9,7.92,GT,1706488059
468,northam,51.0333,-4.2167,55.65,93,100,11.1,GB,1706488153
469,kashkhatau,43.3185,43.608,25.36,81,74,3.44,RU,1706488364
470,chibougamau,49.9168,-74.3659,15.42,86,100,9.22,CA,1706488364
471,bubaque,11.2833,-15.8333,78.98,66,100,9.73,GW,1706488364
472,crane,31.3974,-102.3501,57.34,33,12,10.27,US,1706488364
473,eureka,40.8021,-124.1637,67.39,80,20,1.99,US,1706488364
474,kavaratti,10.5669,72.642,80.67,72,25,8.48,IN,1706488059
475,changji,44.0167,87.3167,-1.41,84,20,2.24,CN,1706488364
476,saint-joseph,-21.3667,55.6167,75.58,89,29,7.56,RE,1706488365
477,myitkyina,25.3833,97.4,53.22,72,100,2.62,MM,1706488365
478,okhotsk,59.3833,143.3,-8.97,74,56,12.17,RU,1706488365
479,marsh harbour,26.5412,-77.0636,74.95,83,0,16.67,BS,1706488056
480,fort st. john,56.2499,-120.8529,44.49,61,75,11.5,CA,1706487932
481,darwin,-12.4611,130.8418,82.94,87,75,6.91,AU,1706488202
482,twentynine palms,34.1356,-116.0542,69.93,26,100,3.58,US,1706488365
483,cabedelo,-6.9811,-34.8339,81.27,80,98,10.04,BR,1706488366
484,pandan,14.0453,124.1694,76.01,77,98,22.39,PH,1706488071
485,ouled mimoun,34.9047,-1.0339,48.22,18,100,7.2,DZ,1706488366
486,dunay,42.8803,132.3375,21.54,66,1,8.55,RU,1706488366
487,mili,6.0815,171.735,81.63,82,100,17.9,MH,1706488151
488,chistyye bory,58.3647,41.6278,8.4,99,100,6.33,RU,1706488366
489,terrace,54.5163,-128.6035,40.91,100,100,3.44,CA,1706488339
490,pearsall,28.8922,-99.095,69.19,43,0,7.74,US,1706488366
491,thames,-37.1333,175.5333,73.89,49,42,10.51,NZ,1706488043
492,tofol,5.3248,163.0078,87.58,62,75,11.5,FM,1706488367
493,jahanabad,25.2167,84.9833,51.64,68,81,1.61,IN,1706488367
494,fuglafjordur,62.244,-6.814,37.87,71,17,36.39,FO,1706488367
495,mitu,1.1983,-70.1733,79.9,68,67,3.11,CO,1706488158
496,yuzhno-kurilsk,44.0306,145.8556,32.38,93,83,12.93,RU,1706488367
497,mar del plata,-38.0023,-57.5575,71.94,81,0,21.99,AR,1706488063
498,camana,-16.6228,-72.7111,74.35,85,0,5.23,PE,1706488367
499,rongelap,11.1635,166.8941,78.13,74,100,14.7,MH,1706488157
500,aswan,24.0934,32.907,56.5,44,0,4.61,EG,1706488368
501,aqaba,29.5267,35.0078,53.46,54,0,0.0,JO,1706488368
502,swift current,50.2834,-107.8014,40.01,87,0,10.36,CA,1706488368
503,oyama,36.3,139.8,44.58,46,0,0.92,JP,1706488368
504,ciudad bolivar,8.1222,-63.5497,87.91,33,90,5.46,VE,1706488082
505,guerrero negro,27.9769,-114.0611,73.36,29,32,8.55,MX,1706488153
506,san carlos,9.6612,-68.5827,78.82,52,35,3.98,VE,1706488368
507,changzhi,35.2089,111.7386,34.92,48,0,1.23,CN,1706488369
508,beaufort-en-vallee,47.4397,-0.2189,45.03,91,0,3.44,FR,1706488369
509,daru,-9.0763,143.2092,88.2,59,40,8.7,PG,1706488369
510,quarai,-30.3875,-56.4514,71.6,70,53,8.23,BR,1706488369
511,deniliquin,-35.5333,144.9667,86.81,24,0,4.23,AU,1706488369
512,brak,27.5496,14.2714,52.65,65,0,10.76,LY,1706488370
513,kerikeri,-35.2268,173.9474,66.9,82,34,1.99,NZ,1706488037
514,tadine,-21.55,167.8833,81.54,60,100,5.97,NC,1706488370
515,baikonur,45.6167,63.3167,16.66,77,93,15.32,KZ,1706488370
516,amal,59.051,12.7049,37.85,69,100,17.47,SE,1706488370
517,newman,37.3138,-121.0208,67.24,65,69,1.01,US,1706488370
518,prince rupert,54.3161,-130.3201,51.89,82,100,26.46,CA,1706488241
519,baranchinskiy,58.1617,59.6991,3.97,96,86,6.15,RU,1706488371
520,tomohon,1.3346,124.8392,70.74,70,98,3.27,ID,1706488371
521,revda,56.801,59.9303,7.47,95,99,5.97,RU,1706488371
522,akrehamn,59.2667,5.1833,46.42,87,100,23.02,NO,1706488371
523,andratx,39.5755,2.4202,57.43,81,95,7.16,ES,1706488371
524,marquette,46.5333,-87.6335,30.04,95,81,4.18,US,1706488371
525,nova vicosa,-17.8919,-39.3719,77.02,89,100,9.78,BR,1706488054
526,nha trang,12.25,109.1833,77.0,79,92,6.53,VN,1706488372
527,altai,46.3722,96.2583,1.72,48,76,1.32,MN,1706488072
528,nuevo imperial,-13.0754,-76.3172,74.5,79,19,4.43,PE,1706488372
529,geraldton,-28.7667,114.6,72.01,64,0,14.97,AU,1706488372
530,mont-laurier,46.5501,-75.4993,31.62,92,100,6.67,CA,1706488372
531,gufeng,26.9083,118.9819,40.71,79,100,2.91,CN,1706488372
532,shingu,33.7333,135.9833,47.23,56,0,2.55,JP,1706488372
533,weno,7.4515,151.8468,84.15,70,100,11.5,FM,1706488373
534,faya-largeau,17.9257,19.1043,63.07,30,66,18.37,TD,1706488373
535,ca mau,9.1769,105.15,79.52,63,3,14.09,VN,1706488373
536,manado,1.487,124.8455,79.57,89,20,3.44,ID,1706488373
537,jiangzi,28.95,89.6333,11.07,66,1,5.84,CN,1706488373
538,hovd,48.0056,91.6419,-8.39,93,5,0.87,MN,1706488373
539,long beach,33.767,-118.1892,78.3,33,0,8.05,US,1706488119
540,dhi as sufal,13.8345,44.1147,58.82,94,100,1.3,YE,1706488374
541,port shepstone,-30.7414,30.455,73.06,89,12,10.76,ZA,1706488374
542,yaren,-0.5472,166.916,83.68,75,86,16.24,NR,1706488374
543,bozyazi,36.1082,32.9611,48.92,53,100,8.72,TR,1706488374
544,berezovyy,51.6667,135.7,5.2,93,100,0.78,RU,1706488063
545,prymors'k,46.7348,36.3443,33.01,91,100,13.15,UA,1706488374
546,great bend,38.3645,-98.7648,51.93,58,0,5.75,US,1706488374
547,joshimath,30.5667,79.5667,38.88,52,0,7.67,IN,1706488375
548,lubang,13.8584,120.124,77.16,75,19,29.15,PH,1706488042
549,amga,60.8953,131.9608,-39.19,99,100,1.12,RU,1706488375
550,port macquarie,-31.4333,152.9167,75.88,75,100,9.73,AU,1706488375
551,zahedan,29.4963,60.8629,49.91,53,0,6.91,IR,1706488375
552,flin flon,54.7682,-101.865,28.24,93,75,4.61,CA,1706488375
553,tarumovka,44.0761,46.5361,28.44,92,98,6.44,RU,1706488375
554,dien bien phu,21.3833,103.0167,57.49,91,100,1.77,VN,1706488376
555,svobodnyy,51.4,128.1333,-4.81,90,100,10.58,RU,1706488376
556,tobol'sk,58.2,68.2667,0.61,99,100,4.0,RU,1706488334
557,naumburg,51.15,11.8167,41.2,57,15,6.51,DE,1706488376
558,carboneras,37.0015,-1.9213,55.9,71,100,10.47,ES,1706488376
559,nicoya,10.1483,-85.452,79.88,67,93,15.21,CR,1706488376
560,katsuura,35.1333,140.3,47.95,52,1,12.71,JP,1706488376
561,dauphin,51.1494,-100.0502,32.14,74,0,10.36,CA,1706488376
562,ta`u,-14.2336,-169.5144,84.45,76,30,12.12,AS,1706488377
563,miandrivazo,-19.5167,45.4667,75.42,87,0,0.34,MG,1706488377
564,al kharijah,25.4514,30.5464,52.84,53,99,6.35,EG,1706488377
565,solnechnyy,50.7214,136.6319,2.03,89,100,2.95,RU,1706488377
566,marsa alam,25.0757,34.8918,62.71,60,100,9.42,EG,1706488377
567,mount pearl,47.5166,-52.7813,29.84,83,100,16.11,CA,1706488377
568,crasna,47.1667,22.9,29.93,88,8,1.61,RO,1706488378
569,kapit,2.0167,112.9333,77.92,92,89,0.94,MY,1706488378
570,kruisfontein,-34.0033,24.7314,63.88,66,40,4.85,ZA,1706488060
571,port saint john's,-31.6229,29.5448,74.66,85,54,7.16,ZA,1706488044
572,machico,32.7,-16.7667,68.72,76,20,1.14,PT,1706488078
573,tete,-16.1564,33.5867,77.09,73,40,4.61,MZ,1706488378
574,kudahuvadhoo,2.6708,72.8944,81.61,77,62,13.47,MV,1706488254
575,urucui,-7.2294,-44.5561,73.78,94,100,2.57,BR,1706488378
576,cole harbour,44.6724,-63.4751,33.28,91,100,3.44,CA,1706488379
577,huarmey,-10.0681,-78.1522,75.67,81,100,6.6,PE,1706488379
578,kalabo,-14.97,22.6814,65.71,67,5,5.77,ZM,1706488379
579,shanhecun,44.7,127.2,-0.51,97,82,2.44,CN,1706488379
580,central point,42.376,-122.9164,63.18,87,0,3.44,US,1706488238
581,ulaangom,49.9811,92.0667,-26.32,95,100,0.56,MN,1706488379
582,layou,13.2,-61.2667,76.39,78,40,6.91,VC,1706488379
